region_id,date,num_businesses,restaurant_count,retail_count,industrial_activity_score
R085,2025-02-03,339,78,42,16.1886823356587
R085,2025-02-04,116,86,48,32.87937599934202
R085,2025-02-05,299,60,83,81.92620047220291
R085,2025-02-06,457,85,132,16.069932648270356
R085,2025-02-07,167,71,137,47.366475695218824
R085,2025-02-08,122,94,86,92.15831340605264
R085,2025-02-09,331,46,127,99.87792878543064
R085,2025-02-10,453,15,105,25.064111817508326
R085,2025-02-11,497,80,48,93.55681707661002
R085,2025-02-12,409,35,79,26.13886808010255
R085,2025-02-13,59,17,73,41.35284989835933
R085,2025-02-14,260,82,112,87.79236122333273
R085,2025-02-15,372,13,88,78.61761049242482
R085,2025-02-16,201,30,136,85.74875572237353
R085,2025-02-17,54,40,28,80.02566793044507
R085,2025-02-18,244,30,145,23.506100501004134
R085,2025-02-19,491,34,96,55.87951154306021
R085,2025-02-20,332,24,29,38.52507183619219
R085,2025-02-21,162,44,121,45.971096844836865
R085,2025-02-22,320,58,77,15.395630212363077
R085,2025-02-23,212,52,132,31.57675592251705
R085,2025-02-24,154,50,125,85.76471214221868
R085,2025-02-25,230,46,54,89.7558409886164
R085,2025-02-26,93,66,122,61.015308389913855
R085,2025-02-27,331,51,122,49.82672570007528
R085,2025-02-28,224,56,116,71.28396881493003
R085,2025-03-01,211,70,125,60.88532502222023
R085,2025-03-02,400,23,90,98.36750063478135
R085,2025-03-03,483,77,96,19.008879216420326
R085,2025-03-04,389,62,73,44.904472624648164
R085,2025-03-05,189,93,40,91.82405022855536
R085,2025-03-06,181,43,130,91.47370599085242
R085,2025-03-07,136,85,94,49.534684656117356
R085,2025-03-08,225,33,33,13.480900200138146
R085,2025-03-09,232,29,21,81.49579674929025
R085,2025-03-10,417,78,127,58.51651865033476
R085,2025-03-11,178,39,97,77.31660158572568
R086,2025-01-01,295,97,67,46.25236314105903
R086,2025-01-02,138,16,110,20.38839219368266
R086,2025-01-03,115,45,36,2.398940747952083
R086,2025-01-04,207,47,31,55.91382688397522
R086,2025-01-05,436,89,45,16.104617888158955
R086,2025-01-06,427,61,56,18.713720859782146
R086,2025-01-07,198,24,89,43.63056309571643
R086,2025-01-08,389,55,98,44.20770734388978
R086,2025-01-09,482,32,109,27.438709020570528
R086,2025-01-10,165,21,60,13.192220842346847
R086,2025-01-11,263,53,148,94.49527518223377
R086,2025-01-12,495,24,36,13.164061587825993
R086,2025-01-13,421,58,72,35.07725846011295
R086,2025-01-14,343,30,137,30.486799260744625
R086,2025-01-15,302,24,128,86.63378969585519
R086,2025-01-16,192,23,96,41.006244847857054
R086,2025-01-17,299,51,99,12.404349923436431
R086,2025-01-18,415,89,64,1.0261028404495387
R086,2025-01-19,485,24,37,72.19496034745248
R086,2025-01-20,351,72,118,71.45010925678503
R086,2025-01-21,74,77,87,41.77836713132277
R086,2025-01-22,326,36,102,12.630800031232358
R086,2025-01-23,426,96,69,37.163381257274786
R086,2025-01-24,427,62,44,58.988245091703085
R086,2025-01-25,438,61,140,70.3942941806841
R086,2025-01-26,119,72,87,7.82398924342762
R086,2025-01-27,162,82,75,55.6307470614679
R086,2025-01-28,412,62,58,27.61240784481376
R086,2025-01-29,161,66,82,61.72662871336426
R086,2025-01-30,413,61,147,64.81401228647609
R086,2025-01-31,352,52,141,91.06037017747185
R086,2025-02-01,140,16,78,41.03783753889599
R086,2025-02-02,67,51,67,53.75906601353175
R086,2025-02-03,198,13,55,26.821512276050928
R086,2025-02-04,276,78,107,28.65570241451274
R086,2025-02-05,263,14,44,4.603378156136251
R086,2025-02-06,409,84,38,28.60689422985063
R086,2025-02-07,200,89,85,6.3828689590657905
R086,2025-02-08,241,50,99,96.39157905858296
R086,2025-02-09,89,13,144,62.42632353761045
R086,2025-02-10,291,11,122,17.314856118629407
R086,2025-02-11,187,76,148,11.676635982033511
R086,2025-02-12,394,30,146,37.01226204775434
R086,2025-02-13,229,79,40,30.764732461884137
R086,2025-02-14,249,52,145,27.9254780914453
R086,2025-02-15,252,91,143,46.81960449310212
R086,2025-02-16,110,78,30,91.28738429764634
R086,2025-02-17,241,18,41,56.80502544030297
R086,2025-02-18,54,93,130,52.12315045866192
R086,2025-02-19,427,37,144,80.6548435161058
R086,2025-02-20,286,35,76,0.40246115968891605
R086,2025-02-21,230,91,108,19.738566915523347
R086,2025-02-22,360,92,147,49.61859343888361
R086,2025-02-23,86,12,64,70.53090605220666
R086,2025-02-24,105,82,55,48.502819493963834
R086,2025-02-25,492,58,106,16.371598130087715
R086,2025-02-26,286,26,137,92.99828176615765
R086,2025-02-27,407,72,91,32.866513110544524
R086,2025-02-28,398,64,87,78.8215681394504
R086,2025-03-01,246,32,122,89.14133345976127
R086,2025-03-02,122,43,48,34.64493776886665
R086,2025-03-03,108,78,124,84.53117813301047
R086,2025-03-04,289,24,92,71.07736831667975
R086,2025-03-05,51,56,138,90.4280836662006
R086,2025-03-06,498,12,104,25.131070172297765
R086,2025-03-07,409,92,108,93.12776061382758
R086,2025-03-08,237,37,108,6.530647666993028
R086,2025-03-09,356,12,95,79.36712853056488
R086,2025-03-10,79,13,135,43.566502070163274
R086,2025-03-11,316,97,72,17.788996685296066
R087,2025-01-01,157,40,83,7.940295510267958
R087,2025-01-02,381,54,50,38.95475138989381
R087,2025-01-03,472,68,55,38.9323921726521
R087,2025-01-04,139,54,29,22.99573843069854
R087,2025-01-05,254,84,45,21.551539835284284
R087,2025-01-06,428,46,39,39.9514298046816
R087,2025-01-07,496,74,144,41.01138832051573
R087,2025-01-08,497,18,63,44.236479916319226
R087,2025-01-09,494,26,81,86.8759386727768
R087,2025-01-10,430,74,98,61.125450642275744
R087,2025-01-11,487,12,28,2.043316607152501
R087,2025-01-12,269,35,90,51.90992417621837
R087,2025-01-13,427,62,109,76.24512959857546
R087,2025-01-14,143,40,43,5.641430664451718
R087,2025-01-15,152,35,79,42.26078792741066
R087,2025-01-16,272,32,103,45.121014325756704
R087,2025-01-17,235,39,139,95.40204523357757
R087,2025-01-18,233,19,97,47.56839537829604
R087,2025-01-19,211,81,35,74.99002626622023
R087,2025-01-20,296,98,48,30.290204520905284
R087,2025-01-21,80,73,138,77.93066511884315
R087,2025-01-22,101,31,54,32.26623664973406
R087,2025-01-23,394,24,62,43.00235873450098
R087,2025-01-24,125,65,115,47.948227781169784
R087,2025-01-25,434,83,138,92.63629694180113
R087,2025-01-26,488,29,72,5.345354780486755
R087,2025-01-27,327,56,39,19.686715101080722
R087,2025-01-28,89,96,134,70.57427461975038
R087,2025-01-29,150,62,27,57.75776598819687
R087,2025-01-30,160,62,141,25.153139041497585
R087,2025-01-31,434,10,61,28.92008874910048
R087,2025-02-01,370,11,96,36.73094856086799
R087,2025-02-02,298,67,89,45.034694933032846
R087,2025-02-03,240,28,130,81.8027323252778
R087,2025-02-04,231,71,35,1.3815476471962573
R087,2025-02-05,475,87,88,89.80197412134784
R087,2025-02-06,454,81,72,41.302711163152814
R087,2025-02-07,384,21,25,23.049751756641314
R087,2025-02-08,258,35,142,50.84126995273452
R087,2025-02-09,71,36,52,65.96700426995783
R087,2025-02-10,215,38,34,4.475221919360351
R087,2025-02-11,148,24,33,71.57773516660826
R087,2025-02-12,257,55,82,76.07611875838624
R087,2025-02-13,57,10,24,16.61822843234193
R087,2025-02-14,239,69,140,16.78814283769029
R087,2025-02-15,224,66,109,20.378455454087685
R087,2025-02-16,322,12,126,79.66287120673037
R087,2025-02-17,66,27,35,27.200305593118912
R087,2025-02-18,139,61,118,79.59358380543546
R087,2025-02-19,190,69,72,54.0523858938849
R087,2025-02-20,194,43,96,76.71713301718087
R087,2025-02-21,215,98,112,55.36730416796109
R087,2025-02-22,386,69,117,33.576889921179074
R087,2025-02-23,127,35,117,91.07141426580581
R087,2025-02-24,478,81,78,71.52956618574642
R087,2025-02-25,311,28,45,48.405480251567155
R087,2025-02-26,212,31,22,63.74284763752694
R087,2025-02-27,415,42,119,61.5843355868993
R087,2025-02-28,63,47,66,35.81162165042701
R087,2025-03-01,288,44,24,42.377174677952176
R087,2025-03-02,121,76,81,31.825677763312065
R087,2025-03-03,494,92,103,99.9518131415453
R087,2025-03-04,192,19,99,58.006445398438935
R087,2025-03-05,359,24,82,9.205532109746228
R087,2025-03-06,332,20,44,51.91071837016356
R087,2025-03-07,318,99,63,4.996196467183989
R087,2025-03-08,290,33,33,28.865204831296587
R087,2025-03-09,464,86,105,44.59611159761832
R087,2025-03-10,294,13,38,53.42704866019119
R087,2025-03-11,212,22,121,97.61813997282547
R088,2025-01-01,109,82,39,98.2221723804152
R088,2025-01-02,55,66,98,9.806936990635439
R088,2025-01-03,246,46,117,53.813267276288926
R088,2025-01-04,107,57,140,81.7109395192114
R088,2025-01-05,354,80,36,23.771282025275475
R088,2025-01-06,456,10,69,75.05630985884716
R088,2025-01-07,266,69,29,87.86190557049794
R088,2025-01-08,467,21,77,66.24873960354586
R088,2025-01-09,75,30,114,32.77033488451189
R088,2025-01-10,352,20,126,92.31323193405726
R088,2025-01-11,54,53,52,88.35200936741688
R088,2025-01-12,69,67,65,71.58253187940376
R088,2025-01-13,439,53,148,36.36681134371731
R088,2025-01-14,247,87,81,79.18963623947994
R088,2025-01-15,108,43,106,31.61089815021412
R088,2025-01-16,497,34,92,25.29528513335707
R088,2025-01-17,291,13,20,51.501338691128105
R088,2025-01-18,195,73,40,99.71352250012508
R088,2025-01-19,437,99,41,80.4321941434121
R088,2025-01-20,322,25,23,72.97927321183238
R088,2025-01-21,298,19,84,45.201274669397726
R088,2025-01-22,63,75,82,31.195000918581606
R088,2025-01-23,62,44,55,85.59007631505159
R088,2025-01-24,440,92,48,56.773277998101925
R088,2025-01-25,433,15,88,81.3254951121899
R088,2025-01-26,93,28,130,48.77537095709786
R088,2025-01-27,424,68,119,75.39574940121003
R088,2025-01-28,448,62,60,86.77410586716948
R088,2025-01-29,68,17,67,39.139002646999955
R088,2025-01-30,112,87,149,1.3569569904015921
R088,2025-01-31,288,19,130,25.492656602090904
R088,2025-02-01,468,76,81,91.49150410844089
R088,2025-02-02,386,47,126,68.7542260552291
R088,2025-02-03,468,38,125,73.72187164369404
R088,2025-02-04,452,24,132,32.52886142654214
R088,2025-02-05,453,96,87,70.12729846749951
R088,2025-02-06,149,32,108,64.62821454094252
R088,2025-02-07,212,91,97,17.837366347702897
R088,2025-02-08,465,55,94,96.86907774306445
R088,2025-02-09,171,92,44,35.402559334774
R088,2025-02-10,481,37,26,32.928697384004224
R088,2025-02-11,93,35,132,36.9161544230198
R088,2025-02-12,409,19,55,9.171961532076933
R088,2025-02-13,457,56,29,62.49635170932159
R088,2025-02-14,366,13,132,23.86242437463968
R088,2025-02-15,430,64,55,80.33127563841809
R088,2025-02-16,194,75,37,39.415618013394585
R088,2025-02-17,376,76,121,45.8558482290652
R088,2025-02-18,412,16,44,64.64220541155589
R088,2025-02-19,99,64,52,76.18711339537391
R088,2025-02-20,114,89,106,23.111530484811173
R088,2025-02-21,404,40,92,96.62943297181461
R088,2025-02-22,337,83,25,62.232154596668124
R088,2025-02-23,213,28,86,0.5638623500387574
R088,2025-02-24,190,37,112,41.562220992355115
R088,2025-02-25,363,90,127,43.681782063075424
R088,2025-02-26,177,37,45,80.9164975974397
R088,2025-02-27,447,28,57,30.513977412050387
R088,2025-02-28,470,96,122,33.122651629496346
R088,2025-03-01,417,29,61,7.049409285256791
R088,2025-03-02,288,22,85,28.354602452581478
R088,2025-03-03,373,86,61,71.696170148585
R088,2025-03-04,345,52,57,63.47569195598196
R088,2025-03-05,236,20,125,8.139408800789404
R088,2025-03-06,257,57,115,11.469389211478298
R088,2025-03-07,269,24,89,37.6925963925108
R088,2025-03-08,449,26,57,74.37577621410098
R088,2025-03-09,239,63,116,83.29182781286299
R088,2025-03-10,437,59,127,1.4624043010017407
R088,2025-03-11,478,37,138,32.90105773074007
R089,2025-01-01,395,92,93,42.4261863628575
R089,2025-01-02,333,13,76,91.11328107904566
R089,2025-01-03,401,31,129,50.140655770944285
R089,2025-01-04,286,95,98,26.970076524568377
R089,2025-01-05,243,48,55,39.00470651638448
R089,2025-01-06,336,43,76,43.64344414947472
R089,2025-01-07,308,53,148,66.99958735292785
R089,2025-01-08,295,51,22,4.108778296742521
R089,2025-01-09,185,49,33,38.94516630243503
R089,2025-01-10,329,21,53,64.65546369144514
R089,2025-01-11,320,11,89,28.332231536439746
R089,2025-01-12,220,37,88,59.17510066641542
R089,2025-01-13,208,83,123,35.72789301040441
R089,2025-01-14,250,95,48,75.87208675067755
R089,2025-01-15,94,90,67,6.059769646249347
R089,2025-01-16,499,99,113,91.79619807013563
R089,2025-01-17,313,76,98,17.161254794897562
R089,2025-01-18,120,80,136,15.854708674934914
R089,2025-01-19,413,81,86,84.06429447732125
R089,2025-01-20,420,93,94,86.92829230238887
R089,2025-01-21,152,85,47,9.297331344580028
R089,2025-01-22,174,90,140,90.87189280149103
R089,2025-01-23,362,19,28,27.329786672897626
R089,2025-01-24,335,95,142,61.86216854080555
R089,2025-01-25,279,66,68,6.859349040789575
R089,2025-01-26,195,95,110,38.0661101128201
R089,2025-01-27,419,46,144,45.072460910453785
R089,2025-01-28,246,86,95,59.98265693563105
R089,2025-01-29,422,73,123,52.52719714144657
R089,2025-01-30,270,88,52,46.149296149159255
R089,2025-01-31,472,95,72,95.96402117655879
R089,2025-02-01,109,49,59,18.502277698775917
R089,2025-02-02,147,69,37,15.799423064666819
R089,2025-02-03,220,57,32,71.34190609006717
R089,2025-02-04,431,28,93,7.455188487023213
R089,2025-02-05,222,81,115,48.28914559942768
R089,2025-02-06,200,42,124,48.405311915220715
R089,2025-02-07,399,53,86,31.002533095909136
R089,2025-02-08,439,46,52,93.04437416801977
R089,2025-02-09,489,98,21,28.254343509601142
R089,2025-02-10,171,45,94,28.844195223824652
R089,2025-02-11,157,90,93,23.429996422372113
R089,2025-02-12,53,97,45,14.578803522056305
R089,2025-02-13,142,30,147,36.40110553484528
R089,2025-02-14,456,11,46,68.08872600004301
R089,2025-02-15,55,40,148,74.21628627707558
R089,2025-02-16,337,39,40,81.3418916430681
R089,2025-02-17,155,85,98,19.75438885315586
R089,2025-02-18,195,53,113,3.563268823972976
R089,2025-02-19,320,21,27,97.46858584883918
R089,2025-02-20,473,60,102,1.4332519286428536
R089,2025-02-21,427,58,22,96.06788379580586
R089,2025-02-22,145,33,74,82.88144187117999
R089,2025-02-23,278,33,55,91.20747610251365
R089,2025-02-24,251,69,25,38.7185712611146
R089,2025-02-25,261,20,140,19.72019988510333
R089,2025-02-26,55,22,61,60.646368517556496
R089,2025-02-27,161,81,69,74.12511707164869
R089,2025-02-28,425,83,131,13.086106632466056
R089,2025-03-01,428,81,69,79.7621514684534
R089,2025-03-02,496,73,49,20.859332001255794
R089,2025-03-03,372,29,58,49.167729290846
R089,2025-03-04,155,81,135,85.64824498781529
R089,2025-03-05,188,82,78,19.342451104269255
R089,2025-03-06,348,80,95,24.18846479827875
R089,2025-03-07,450,87,67,6.277115649919152
R089,2025-03-08,145,37,100,14.661411178313044
R089,2025-03-09,437,11,68,14.652581978136869
R089,2025-03-10,496,52,86,20.34275021541375
R089,2025-03-11,386,17,96,28.62003970649839
R090,2025-01-01,346,22,40,81.49833644785409
R090,2025-01-02,438,94,124,91.57638641811174
R090,2025-01-03,465,44,91,40.628060922895024
R090,2025-01-04,263,32,35,12.820895198831083
R090,2025-01-05,340,55,47,22.380992509553067
R090,2025-01-06,71,24,99,73.62059768552255
R090,2025-01-07,242,11,76,67.74255192128898
R090,2025-01-08,199,70,129,96.72073016056905
R090,2025-01-09,417,85,71,1.4488680595083236
R090,2025-01-10,296,73,103,75.07587602823568
R090,2025-01-11,316,61,67,50.57936004529816
R090,2025-01-12,300,45,146,90.26929779224592
R090,2025-01-13,52,76,117,57.616667412686695
R090,2025-01-14,442,78,137,44.66677244614154
R090,2025-01-15,365,76,112,66.58506094929947
R090,2025-01-16,125,56,86,83.35234421809976
R090,2025-01-17,136,92,93,28.249855017285196
R090,2025-01-18,319,11,103,10.752704378425793
R090,2025-01-19,274,53,29,43.30181183193205
R090,2025-01-20,67,73,137,21.45198728117286
R090,2025-01-21,162,90,116,42.95411753952091
R090,2025-01-22,300,87,25,99.104817279895
R090,2025-01-23,282,37,37,57.41220937740219
R090,2025-01-24,378,63,91,69.36002228467437
R090,2025-01-25,328,83,108,67.79284224614184
R090,2025-01-26,251,76,61,82.07008362860635
R090,2025-01-27,132,45,23,94.41285990153796
R090,2025-01-28,174,72,39,65.88180982080534
R090,2025-01-29,224,34,47,47.60946447532082
R090,2025-01-30,118,95,123,31.783094641791145
R090,2025-01-31,96,57,63,36.02743001238671
R090,2025-02-01,421,48,42,33.448060812405664
R090,2025-02-02,305,56,66,32.44654912738899
R090,2025-02-03,264,30,32,69.46250043820943
R090,2025-02-04,79,39,114,58.77090299518641
R090,2025-02-05,330,40,35,20.199504491772625
R090,2025-02-06,461,35,138,96.96260191661959
R090,2025-02-07,286,31,136,42.77255153543192
R090,2025-02-08,297,30,29,56.60864010680784
R090,2025-02-09,417,10,141,70.26009667897627
R090,2025-02-10,74,46,57,61.367737667689546
R090,2025-02-11,123,86,63,31.105176909560083
R090,2025-02-12,255,94,114,79.77065734873767
R090,2025-02-13,363,55,93,11.015363957962688
R090,2025-02-14,143,18,132,56.89958347036714
R090,2025-02-15,424,26,70,27.331722301410068
R090,2025-02-16,176,56,71,61.57623676730183
R090,2025-02-17,474,94,111,21.799348108436977
R090,2025-02-18,74,68,78,77.21996552093383
R090,2025-02-19,383,63,32,22.75363312658326
R090,2025-02-20,404,95,31,89.03921349668326
R090,2025-02-21,165,21,69,86.15549046702311
R090,2025-02-22,97,73,76,36.23934520138113
R090,2025-02-23,275,15,138,38.582028887402586
R090,2025-02-24,315,62,76,70.15034576874905
R090,2025-02-25,148,25,27,9.037353797248393
R090,2025-02-26,60,99,125,8.091941217567932
R090,2025-02-27,134,14,139,13.632419683394314
R090,2025-02-28,454,82,82,56.24753354498523
R090,2025-03-01,263,55,91,14.900230483109322
R090,2025-03-02,222,23,32,27.76172817729814
R090,2025-03-03,440,53,71,64.6911407540208
R090,2025-03-04,258,72,81,1.5623777836715536
R090,2025-03-05,497,61,138,18.023660795346984
R090,2025-03-06,431,35,128,92.99306628757037
R090,2025-03-07,113,62,27,66.3577623408713
R090,2025-03-08,307,38,114,30.555111422321346
R090,2025-03-09,381,28,144,4.53034240611686
R090,2025-03-10,170,56,72,58.604880841242704
R090,2025-03-11,347,17,82,22.28663098924406
R091,2025-01-01,103,32,114,96.01754387183333
R091,2025-01-02,380,44,100,68.69609549868446
R091,2025-01-03,321,62,76,97.41238863461061
R091,2025-01-04,290,67,86,84.88988974115668
R091,2025-01-05,292,14,65,48.30274151905406
R091,2025-01-06,67,25,113,66.95631476541436
R091,2025-01-07,236,26,132,81.21071955393
R091,2025-01-08,395,41,112,57.81784816626232
R091,2025-01-09,193,61,68,6.14875009682192
R091,2025-01-10,311,29,42,47.04463138736311
R091,2025-01-11,490,75,81,13.05733307866399
R091,2025-01-12,413,93,30,71.48467752101705
R091,2025-01-13,480,91,92,68.0628915637602
R091,2025-01-14,288,10,137,99.29081920521135
R091,2025-01-15,353,67,107,62.88098017941077
R091,2025-01-16,347,92,108,80.01379423839417
R091,2025-01-17,125,53,74,26.828785088883254
R091,2025-01-18,237,15,28,34.00241352959797
R091,2025-01-19,382,59,31,91.70242523778373
R091,2025-01-20,437,81,132,75.5192259625745
R091,2025-01-21,295,97,27,65.52691747976377
R091,2025-01-22,179,29,55,25.402769258304026
R091,2025-01-23,364,23,144,69.85779287251651
R091,2025-01-24,460,14,69,88.67636450419512
R091,2025-01-25,332,50,126,23.079765489465643
R091,2025-01-26,128,49,28,70.61239479158232
R091,2025-01-27,121,43,86,39.36939533975087
R091,2025-01-28,312,89,72,11.876741294061999
R091,2025-01-29,240,54,101,76.3460676533682
R091,2025-01-30,416,80,129,16.71367891843364
R091,2025-01-31,424,89,72,25.289627349037136
R091,2025-02-01,479,80,133,78.29420408786922
R091,2025-02-02,112,36,82,74.21327856246376
R091,2025-02-03,429,87,38,25.4183066044395
R091,2025-02-04,61,87,143,94.09646143463672
R091,2025-02-05,190,53,105,21.52852250771915
R091,2025-02-06,303,42,89,99.36222149640324
R091,2025-02-07,92,42,66,73.78998719514395
R091,2025-02-08,66,53,127,39.25076905514027
R091,2025-02-09,112,29,39,13.034920666248395
R091,2025-02-10,302,45,56,32.05099551596137
R091,2025-02-11,425,16,149,19.373851146504872
R091,2025-02-12,341,41,55,62.18395864940193
R091,2025-02-13,57,76,83,35.68551531379567
R091,2025-02-14,374,48,26,29.5007261243857
R091,2025-02-15,139,33,139,75.71331917183721
R091,2025-02-16,257,95,41,23.05994348501831
R091,2025-02-17,341,79,65,58.688931742550466
R091,2025-02-18,333,97,129,19.459609282354563
R091,2025-02-19,167,96,65,71.47986077330955
R091,2025-02-20,398,63,47,62.51214837525967
R091,2025-02-21,224,47,106,79.8153515177031
R091,2025-02-22,125,83,54,6.849707476267897
R091,2025-02-23,150,89,148,21.01054495050215
R091,2025-02-24,463,84,28,15.446036055346568
R091,2025-02-25,200,41,28,19.056124028573663
R091,2025-02-26,449,54,41,10.301407913805072
R091,2025-02-27,319,70,89,56.20819014360728
R091,2025-02-28,120,79,84,59.343140705055454
R091,2025-03-01,229,97,62,84.34897555940103
R091,2025-03-02,173,62,36,41.773817644376265
R091,2025-03-03,430,60,87,53.23847130744477
R091,2025-03-04,342,85,48,99.13040594111109
R091,2025-03-05,334,65,63,53.18450833591791
R091,2025-03-06,244,36,26,57.357608775201605
R091,2025-03-07,448,47,73,99.5917414877384
R091,2025-03-08,277,71,65,99.41293814497726
R091,2025-03-09,480,27,23,42.4030445597287
R091,2025-03-10,479,73,110,63.494682960296444
R091,2025-03-11,485,86,80,48.08025078372532
R092,2025-01-01,324,39,130,72.07154516572002
R092,2025-01-02,155,58,56,93.83865211333915
R092,2025-01-03,70,50,22,30.965930837327328
R092,2025-01-04,113,22,32,81.88751704389414
R092,2025-01-05,214,43,107,65.484893277598
R092,2025-01-06,76,34,95,28.01848012742173
R092,2025-01-07,360,75,27,79.72996581819936
R092,2025-01-08,334,27,102,42.71330191975715
R092,2025-01-09,197,14,28,12.039717548129492
R092,2025-01-10,330,28,97,99.34163572758094
R092,2025-01-11,375,51,143,42.56463329723189
R092,2025-01-12,368,27,61,54.15525473761613
R092,2025-01-13,213,41,60,80.79617307637606
R092,2025-01-14,435,30,108,96.08761351199334
R092,2025-01-15,455,19,96,87.28878499603157
R092,2025-01-16,273,46,73,52.50532078015666
R092,2025-01-17,321,58,116,54.56960755331153
R092,2025-01-18,195,95,117,28.088693660966292
R092,2025-01-19,487,22,75,46.28028781590837
R092,2025-01-20,405,64,119,94.68388821751473
R092,2025-01-21,79,26,29,72.69409439386563
R092,2025-01-22,94,18,63,1.1876990741532922
R092,2025-01-23,324,97,149,11.650678182274099
R092,2025-01-24,83,53,149,92.38112699578551
R092,2025-01-25,190,87,38,84.87193289276142
R092,2025-01-26,476,55,99,48.61644657483969
R092,2025-01-27,367,17,108,61.697828086725856
R092,2025-01-28,423,46,20,28.96460103807249
R092,2025-01-29,270,28,149,79.2830752100424
R092,2025-01-30,405,72,46,60.33174468894399
R092,2025-01-31,71,55,21,69.48257054559151
R092,2025-02-01,229,80,38,37.49098380089979
R092,2025-02-02,485,35,133,43.043800651148054
R092,2025-02-03,416,55,75,20.76820829644568
R092,2025-02-04,469,55,114,94.80525429208718
R092,2025-02-05,378,84,76,94.65570203865744
R092,2025-02-06,280,23,121,81.77512472399042
R092,2025-02-07,452,94,89,93.55551191991839
R092,2025-02-08,87,72,101,66.53280525803787
R092,2025-02-09,119,81,68,23.465186930307482
R092,2025-02-10,165,12,110,76.02105221924911
R092,2025-02-11,288,37,24,32.52762092417024
R092,2025-02-12,384,38,76,44.04816892984142
R092,2025-02-13,490,96,111,27.43501638553697
R092,2025-02-14,197,27,55,42.36219177212697
R092,2025-02-15,58,44,131,67.9317365656695
R092,2025-02-16,337,86,32,11.061056130502978
R092,2025-02-17,437,85,141,10.520692899301643
R092,2025-02-18,99,56,128,68.3770012088142
R092,2025-02-19,387,14,111,77.95811667746075
R092,2025-02-20,54,84,121,55.1466684712365
R092,2025-02-21,453,68,75,18.164101406746546
R092,2025-02-22,392,84,64,43.07568483609884
R092,2025-02-23,175,68,79,75.81755223840145
R092,2025-02-24,124,56,73,68.57331015524998
R092,2025-02-25,214,22,56,10.986547781937006
R092,2025-02-26,327,87,56,96.9147180958245
R092,2025-02-27,491,98,33,22.33638808863365
R092,2025-02-28,373,42,114,22.03895045804547
R092,2025-03-01,349,71,121,45.98572477454559
R092,2025-03-02,339,88,61,32.72431290000485
R092,2025-03-03,126,25,20,98.3985988644394
R092,2025-03-04,347,53,42,7.648977325413197
R092,2025-03-05,186,67,47,30.643919092327753
R092,2025-03-06,155,15,37,38.2722160427296
R092,2025-03-07,144,98,68,49.34589937219405
R092,2025-03-08,184,24,66,1.6406428726948752
R092,2025-03-09,117,13,134,8.236213180828056
R092,2025-03-10,196,65,58,25.780964272981155
R092,2025-03-11,208,73,25,55.400208168559615
R093,2025-01-01,433,77,72,76.77715701934723
R093,2025-01-02,212,43,44,68.64953488149493
R093,2025-01-03,490,65,118,56.70249127226106
R093,2025-01-04,390,41,84,39.723283972765934
R093,2025-01-05,238,18,27,87.06945022561537
R093,2025-01-06,464,72,58,45.977254325826046
R093,2025-01-07,388,81,130,29.925280560892997
R093,2025-01-08,144,87,62,62.93351148520573
R093,2025-01-09,230,42,101,69.2114996586309
R093,2025-01-10,337,96,142,39.84702448588554
R093,2025-01-11,371,30,23,2.814328104591457
R093,2025-01-12,236,64,127,9.413150023671058
R093,2025-01-13,421,85,112,84.55988918936617
R093,2025-01-14,187,66,148,5.654792118530794
R093,2025-01-15,179,11,113,59.20196670421323
R093,2025-01-16,243,22,75,18.370938544939186
R093,2025-01-17,365,13,22,22.892629124417706
R093,2025-01-18,322,93,41,27.333395973618114
R093,2025-01-19,401,59,75,3.829138619702044
R093,2025-01-20,193,57,37,17.72352741402924
R093,2025-01-21,65,87,135,65.04999845139405
R093,2025-01-22,351,39,103,49.871713620800506
R093,2025-01-23,472,38,49,79.73290857389358
R093,2025-01-24,294,17,99,6.124210655149353
R093,2025-01-25,464,21,85,88.8898296251631
R093,2025-01-26,156,50,29,99.63985318994727
R093,2025-01-27,137,35,78,1.5739972248782985
R093,2025-01-28,178,59,70,96.76400655399333
R093,2025-01-29,444,11,142,23.586271297102
R093,2025-01-30,424,64,73,69.2543138206037
R093,2025-01-31,390,65,100,29.248344310492623
R093,2025-02-01,53,23,28,52.181287874752044
R093,2025-02-02,376,15,120,51.04185098361658
R093,2025-02-03,459,90,58,36.11054794490721
R093,2025-02-04,416,98,129,71.75467682883337
R093,2025-02-05,355,70,85,59.96364818633143
R093,2025-02-06,445,21,29,50.82770039431757
R093,2025-02-07,144,22,136,98.28393119182566
R093,2025-02-08,258,28,102,94.00093261873263
R093,2025-02-09,274,53,89,95.54358457936615
R093,2025-02-10,397,98,58,88.1323959803288
R093,2025-02-11,370,68,32,25.515533875437978
R093,2025-02-12,96,46,78,34.9976030978181
R093,2025-02-13,230,34,86,23.105461954550787
R093,2025-02-14,155,25,60,98.61768872228464
R093,2025-02-15,248,47,54,15.266186976349116
R093,2025-02-16,435,52,100,36.65117555589056
R093,2025-02-17,155,96,53,19.904442471935646
R093,2025-02-18,329,23,95,22.34538121842532
R093,2025-02-19,309,15,89,24.708788480321154
R093,2025-02-20,157,98,30,63.967067555995406
R093,2025-02-21,68,32,131,7.60493701915278
R093,2025-02-22,459,69,46,57.252987362378406
R093,2025-02-23,345,21,67,81.9286236284103
